id,p_age,trialnum,target,rightpic,leftpic,chosen,chosenside,chosenpic,date,time,occurrence,person,gameid,gametrial,subid,trial,age,measure,value
27,5,1,I1,I1,E1,2,L,I1,2/22/2020,13:07:57,2,parent,57,32,57,32,8,correct,1
27,5,1,I1,I1,E1,2,L,I1,2/22/2020,13:07:57,2,parent,57,32,57,32,8,rt,4535
27,5,1,I1,I1,E1,2,L,I1,2/22/2020,13:07:57,2,parent,57,32,57,32,8,log_rt,8.419580362549237
27,5,2,B1,B1,K1,1,L,B1,2/22/2020,13:07:57,1,parent,72,09,72,9,8,correct,1
27,5,2,B1,B1,K1,1,L,B1,2/22/2020,13:07:57,1,parent,72,09,72,9,8,rt,4631
27,5,2,B1,B1,K1,1,L,B1,2/22/2020,13:07:57,1,parent,72,09,72,9,8,log_rt,8.440528106480752
27,5,3,D1,D1,H1,1,L,D1,2/22/2020,13:07:57,1,child,50,10,50,10,6,correct,1
27,5,3,D1,D1,H1,1,L,D1,2/22/2020,13:07:57,1,child,50,10,50,10,6,rt,3359
27,5,3,D1,D1,H1,1,L,D1,2/22/2020,13:07:57,1,child,50,10,50,10,6,log_rt,8.119398589612294
27,5,4,E1,I1,E1,1,R,E1,2/22/2020,13:07:57,1,child,65,04,65,4,4,correct,1
27,5,4,E1,I1,E1,1,R,E1,2/22/2020,13:07:57,1,child,65,04,65,4,4,rt,4840
27,5,4,E1,I1,E1,1,R,E1,2/22/2020,13:07:57,1,child,65,04,65,4,4,log_rt,8.484669999710677
27,5,5,F1,G1,F1,2,L,G1,2/22/2020,13:07:57,2,child,34,31,34,31,8,correct,0
27,5,5,F1,G1,F1,2,L,G1,2/22/2020,13:07:57,2,child,34,31,34,31,8,rt,5587
27,5,5,F1,G1,F1,2,L,G1,2/22/2020,13:07:57,2,child,34,31,34,31,8,log_rt,8.628197749459149
27,5,6,G1,G1,D1,2,R,D1,2/22/2020,13:07:57,2,parent,74,32,74,32,6,correct,0
27,5,6,G1,G1,D1,2,R,D1,2/22/2020,13:07:57,2,parent,74,32,74,32,6,rt,3609
27,5,6,G1,G1,D1,2,R,D1,2/22/2020,13:07:57,2,parent,74,32,74,32,6,log_rt,8.19118600464279
27,5,7,K1,A1,K1,2,L,A1,2/22/2020,13:07:57,2,parent,54,40,54,40,4,correct,0
27,5,7,K1,A1,K1,2,L,A1,2/22/2020,13:07:57,2,parent,54,40,54,40,4,rt,4217
27,5,7,K1,A1,K1,2,L,A1,2/22/2020,13:07:57,2,parent,54,40,54,40,4,log_rt,8.34687925374656
27,5,8,H1,H1,C1,2,L,H1,2/22/2020,13:07:57,2,child,21,31,21,31,8,correct,1
27,5,8,H1,H1,C1,2,L,H1,2/22/2020,13:07:57,2,child,21,31,21,31,8,rt,6589
27,5,8,H1,H1,C1,2,L,H1,2/22/2020,13:07:57,2,child,21,31,21,31,8,log_rt,8.793156870913819
27,5,9,C1,I1,C1,1,R,C1,2/22/2020,13:07:57,1,parent,32,09,32,9,6,correct,1
27,5,9,C1,I1,C1,1,R,C1,2/22/2020,13:07:57,1,parent,32,09,32,9,6,rt,3651
27,5,9,C1,I1,C1,1,R,C1,2/22/2020,13:07:57,1,parent,32,09,32,9,6,log_rt,8.202756381655638
28,7,0,A1,I1,A1,1,L,I1,2/22/2020,13:14:23,1,child,15,02,15,2,4,correct,0
28,7,0,A1,I1,A1,1,L,I1,2/22/2020,13:14:23,1,child,15,02,15,2,4,rt,3380
28,7,0,A1,I1,A1,1,L,I1,2/22/2020,13:14:23,1,child,15,02,15,2,4,log_rt,8.125630988477065
28,7,1,H1,D1,H1,2,R,H1,2/22/2020,13:14:23,2,parent,39,32,39,32,6,correct,1
28,7,1,H1,D1,H1,2,R,H1,2/22/2020,13:14:23,2,parent,39,32,39,32,6,rt,3167
28,7,1,H1,D1,H1,2,R,H1,2/22/2020,13:14:23,2,parent,39,32,39,32,6,log_rt,8.06054004653864
28,7,2,D1,D1,K1,2,L,D1,2/22/2020,13:14:23,2,child,30,35,30,35,8,correct,1
28,7,2,D1,D1,K1,2,L,D1,2/22/2020,13:14:23,2,child,30,35,30,35,8,rt,2557
28,7,2,D1,D1,K1,2,L,D1,2/22/2020,13:14:23,2,child,30,35,30,35,8,log_rt,7.846589975291186
28,7,3,C1,C1,H1,1,L,C1,2/22/2020,13:14:23,1,child,46,08,46,8,4,correct,1
28,7,3,C1,C1,H1,1,L,C1,2/22/2020,13:14:23,1,child,46,08,46,8,4,rt,2239
28,7,3,C1,C1,H1,1,L,C1,2/22/2020,13:14:23,1,child,46,08,46,8,4,log_rt,7.713784616598755
28,7,4,I1,A1,I1,1,R,I1,2/22/2020,13:14:23,1,parent,53,01,53,1,4,correct,1
28,7,4,I1,A1,I1,1,R,I1,2/22/2020,13:14:23,1,parent,53,01,53,1,4,rt,3584
28,7,4,I1,A1,I1,1,R,I1,2/22/2020,13:14:23,1,parent,53,01,53,1,4,log_rt,8.18423477409482
28,7,5,G1,G1,E1,2,R,E1,2/22/2020,13:14:23,2,parent,17,38,17,38,8,correct,0
28,7,5,G1,G1,E1,2,R,E1,2/22/2020,13:14:23,2,parent,17,38,17,38,8,rt,3993
28,7,5,G1,G1,E1,2,R,E1,2/22/2020,13:14:23,2,parent,17,38,17,38,8,log_rt,8.292298107063221
28,7,6,E1,E1,H1,2,L,E1,2/22/2020,13:14:23,2,child,30,33,30,33,8,correct,1
28,7,6,E1,E1,H1,2,L,E1,2/22/2020,13:14:23,2,child,30,33,30,33,8,rt,1818
28,7,6,E1,E1,H1,2,L,E1,2/22/2020,13:14:23,2,child,30,33,30,33,8,log_rt,7.505492274737424
28,7,7,F1,F1,C1,2,L,F1,2/22/2020,13:14:23,2,parent,10,36,10,36,8,correct,1
28,7,7,F1,F1,C1,2,L,F1,2/22/2020,13:14:23,2,parent,10,36,10,36,8,rt,1950
28,7,7,F1,F1,C1,2,L,F1,2/22/2020,13:14:23,2,parent,10,36,10,36,8,log_rt,7.575584651557793
28,7,8,B1,B1,C1,1,L,B1,2/22/2020,13:14:23,1,child,57,10,57,10,8,correct,1
28,7,8,B1,B1,C1,1,L,B1,2/22/2020,13:14:23,1,child,57,10,57,10,8,rt,3518
28,7,8,B1,B1,C1,1,L,B1,2/22/2020,13:14:23,1,child,57,10,57,10,8,log_rt,8.165647925297504
28,7,9,K1,K1,B1,1,L,K1,2/22/2020,13:14:23,1,parent,17,09,17,9,8,correct,1
28,7,9,K1,K1,B1,1,L,K1,2/22/2020,13:14:23,1,parent,17,09,17,9,8,rt,4159
28,7,9,K1,K1,B1,1,L,K1,2/22/2020,13:14:23,1,parent,17,09,17,9,8,log_rt,8.33302993974291
29,5,1,A1,H1,A1,2,R,A1,2/22/2020,13:17:28,2,parent,68,32,68,32,6,correct,1
29,5,1,A1,H1,A1,2,R,A1,2/22/2020,13:17:28,2,parent,68,32,68,32,6,rt,3409
29,5,1,A1,H1,A1,2,R,A1,2/22/2020,13:17:28,2,parent,68,32,68,32,6,log_rt,8.134174272137903
29,5,0,G1,C1,G1,1,R,G1,2/22/2020,13:17:28,1,parent,7,07,7,7,6,correct,1
29,5,0,G1,C1,G1,1,R,G1,2/22/2020,13:17:28,1,parent,7,07,7,7,6,rt,4968
29,5,0,G1,C1,G1,1,R,G1,2/22/2020,13:17:28,1,parent,7,07,7,7,6,log_rt,8.510772623613315
29,5,2,E1,E1,I1,2,L,E1,2/22/2020,13:17:28,2,parent,4,38,4,38,6,correct,1
29,5,2,E1,E1,I1,2,L,E1,2/22/2020,13:17:28,2,parent,4,38,4,38,6,rt,3186
29,5,2,E1,E1,I1,2,L,E1,2/22/2020,13:17:28,2,parent,4,38,4,38,6,log_rt,8.066521490469993
29,5,3,D1,D1,K1,2,L,D1,2/22/2020,13:17:28,2,parent,15,38,15,38,4,correct,1
29,5,3,D1,D1,K1,2,L,D1,2/22/2020,13:17:28,2,parent,15,38,15,38,4,rt,3237
29,5,3,D1,D1,K1,2,L,D1,2/22/2020,13:17:28,2,parent,15,38,15,38,4,log_rt,8.082402253926244
29,5,4,F1,K1,F1,1,R,F1,2/22/2020,13:17:28,1,parent,9,03,9,3,6,correct,1
29,5,4,F1,K1,F1,1,R,F1,2/22/2020,13:17:28,1,parent,9,03,9,3,6,rt,5217
29,5,4,F1,K1,F1,1,R,F1,2/22/2020,13:17:28,1,parent,9,03,9,3,6,log_rt,8.559677803022392
29,5,5,H1,H1,E1,1,L,H1,2/22/2020,13:17:28,1,parent,46,01,46,1,4,correct,1
29,5,5,H1,H1,E1,1,L,H1,2/22/2020,13:17:28,1,parent,46,01,46,1,4,rt,6275
29,5,5,H1,H1,E1,1,L,H1,2/22/2020,13:17:28,1,parent,46,01,46,1,4,log_rt,8.744328763999984
29,5,6,B1,I1,B1,2,R,B1,2/22/2020,13:17:28,2,parent,21,32,21,32,8,correct,1
29,5,6,B1,I1,B1,2,R,B1,2/22/2020,13:17:28,2,parent,21,32,21,32,8,rt,3685
29,5,6,B1,I1,B1,2,R,B1,2/22/2020,13:17:28,2,parent,21,32,21,32,8,log_rt,8.212025804623437
29,5,7,I1,I1,C1,1,R,C1,2/22/2020,13:17:28,1,child,20,06,20,6,8,correct,0
29,5,7,I1,I1,C1,1,R,C1,2/22/2020,13:17:28,1,child,20,06,20,6,8,rt,6936
29,5,7,I1,I1,C1,1,R,C1,2/22/2020,13:17:28,1,child,20,06,20,6,8,log_rt,8.844480518460378
29,5,8,K1,B1,K1,1,R,K1,2/22/2020,13:17:28,1,child,33,10,33,10,8,correct,1
29,5,8,K1,B1,K1,1,R,K1,2/22/2020,13:17:28,1,child,33,10,33,10,8,rt,3978
29,5,8,K1,B1,K1,1,R,K1,2/22/2020,13:17:28,1,child,33,10,33,10,8,log_rt,8.288534459413917
29,5,9,C1,E1,C1,2,L,E1,2/22/2020,13:17:28,2,parent,51,32,51,32,4,correct,0
29,5,9,C1,E1,C1,2,L,E1,2/22/2020,13:17:28,2,parent,51,32,51,32,4,rt,4882
29,5,9,C1,E1,C1,2,L,E1,2/22/2020,13:17:28,2,parent,51,32,51,32,4,log_rt,8.493310250952906
29,6,0,F1,K1,F1,1,L,K1,2/22/2020,13:38:42,1,parent,9,03,9,3,6,correct,0
29,6,0,F1,K1,F1,1,L,K1,2/22/2020,13:38:42,1,parent,9,03,9,3,6,rt,7738
29,6,0,F1,K1,F1,1,L,K1,2/22/2020,13:38:42,1,parent,9,03,9,3,6,log_rt,8.953898535260459
29,6,1,K1,B1,K1,1,R,K1,2/22/2020,13:38:42,1,child,33,10,33,10,8,correct,1
29,6,1,K1,B1,K1,1,R,K1,2/22/2020,13:38:42,1,child,33,10,33,10,8,rt,5034
29,6,1,K1,B1,K1,1,R,K1,2/22/2020,13:38:42,1,child,33,10,33,10,8,log_rt,8.523970175695261
29,6,2,D1,K1,D1,2,R,D1,2/22/2020,13:38:42,2,parent,15,38,15,38,4,correct,1
29,6,2,D1,K1,D1,2,R,D1,2/22/2020,13:38:42,2,parent,15,38,15,38,4,rt,3283
29,6,2,D1,K1,D1,2,R,D1,2/22/2020,13:38:42,2,parent,15,38,15,38,4,log_rt,8.096512917501594
29,6,3,G1,C1,G1,1,R,G1,2/22/2020,13:38:42,1,parent,7,07,7,7,6,correct,1
29,6,3,G1,C1,G1,1,R,G1,2/22/2020,13:38:42,1,parent,7,07,7,7,6,rt,3252
29,6,3,G1,C1,G1,1,R,G1,2/22/2020,13:38:42,1,parent,7,07,7,7,6,log_rt,8.087025470667701
30,6,1,K1,B1,K1,2,R,K1,2/22/2020,13:39:42,2,parent,38,36,38,36,4,correct,1
30,6,1,K1,B1,K1,2,R,K1,2/22/2020,13:39:42,2,parent,38,36,38,36,4,rt,3547
30,6,1,K1,B1,K1,2,R,K1,2/22/2020,13:39:42,2,parent,38,36,38,36,4,log_rt,8.173857454773621
30,6,2,E1,A1,E1,1,L,A1,2/22/2020,13:39:42,1,parent,51,03,51,3,4,correct,0
30,6,2,E1,A1,E1,1,L,A1,2/22/2020,13:39:42,1,parent,51,03,51,3,4,rt,3457
30,6,2,E1,A1,E1,1,L,A1,2/22/2020,13:39:42,1,parent,51,03,51,3,4,log_rt,8.148156439921625
30,6,3,C1,C1,I1,2,L,C1,2/22/2020,13:39:42,2,parent,7,32,7,32,6,correct,1
30,6,3,C1,C1,I1,2,L,C1,2/22/2020,13:39:42,2,parent,7,32,7,32,6,rt,3188
30,6,3,C1,C1,I1,2,L,C1,2/22/2020,13:39:42,2,parent,7,32,7,32,6,log_rt,8.067149039910106
30,6,4,I1,B1,I1,2,R,I1,2/22/2020,13:39:42,2,parent,26,34,26,34,4,correct,1
30,6,4,I1,B1,I1,2,R,I1,2/22/2020,13:39:42,2,parent,26,34,26,34,4,rt,3634
30,6,4,I1,B1,I1,2,R,I1,2/22/2020,13:39:42,2,parent,26,34,26,34,4,log_rt,8.198089248956116
30,6,5,D1,E1,D1,1,R,D1,2/22/2020,13:39:42,1,parent,59,09,59,9,6,correct,1
30,6,5,D1,E1,D1,1,R,D1,2/22/2020,13:39:42,1,parent,59,09,59,9,6,rt,5038
30,6,5,D1,E1,D1,1,R,D1,2/22/2020,13:39:42,1,parent,59,09,59,9,6,log_rt,8.524764456912555
30,6,6,G1,G1,D1,1,L,G1,2/22/2020,13:39:42,1,child,66,04,66,4,6,correct,1
30,6,6,G1,G1,D1,1,L,G1,2/22/2020,13:39:42,1,child,66,04,66,4,6,rt,3087
30,6,6,G1,G1,D1,1,L,G1,2/22/2020,13:39:42,1,child,66,04,66,4,6,log_rt,8.034955024502159
30,6,7,A1,H1,A1,2,R,A1,2/22/2020,13:39:42,2,parent,39,36,39,36,6,correct,1
30,6,7,A1,H1,A1,2,R,A1,2/22/2020,13:39:42,2,parent,39,36,39,36,6,rt,3185
30,6,7,A1,H1,A1,2,R,A1,2/22/2020,13:39:42,2,parent,39,36,39,36,6,log_rt,8.066207568006265
30,6,8,F1,F1,C1,1,L,F1,2/22/2020,13:39:42,1,child,15,08,15,8,4,correct,1
30,6,8,F1,F1,C1,1,L,F1,2/22/2020,13:39:42,1,child,15,08,15,8,4,rt,2244
30,6,8,F1,F1,C1,1,L,F1,2/22/2020,13:39:42,1,child,15,08,15,8,4,log_rt,7.716015266642587
30,6,9,B1,B1,K1,2,L,B1,2/22/2020,13:39:42,2,parent,48,38,48,38,4,correct,1
30,6,9,B1,B1,K1,2,L,B1,2/22/2020,13:39:42,2,parent,48,38,48,38,4,rt,2517
30,6,9,B1,B1,K1,2,L,B1,2/22/2020,13:39:42,2,parent,48,38,48,38,4,log_rt,7.830822995135316
31,8,2,K1,K1,D1,2,L,K1,2/22/2020,13:44:44,2,parent,52,36,52,36,6,correct,1
31,8,2,K1,K1,D1,2,L,K1,2/22/2020,13:44:44,2,parent,52,36,52,36,6,rt,2963
31,8,2,K1,K1,D1,2,L,K1,2/22/2020,13:44:44,2,parent,52,36,52,36,6,log_rt,7.993957547573565
31,8,1,E1,E1,A1,1,R,A1,2/22/2020,13:44:44,1,child,59,02,59,2,6,correct,0
31,8,1,E1,E1,A1,1,R,A1,2/22/2020,13:44:44,1,child,59,02,59,2,6,rt,3682
31,8,1,E1,E1,A1,1,R,A1,2/22/2020,13:44:44,1,child,59,02,59,2,6,log_rt,8.211211361793023
31,8,3,I1,I1,E1,2,R,E1,2/22/2020,13:44:44,2,parent,38,40,38,40,4,correct,0
31,8,3,I1,I1,E1,2,R,E1,2/22/2020,13:44:44,2,parent,38,40,38,40,4,rt,8287
31,8,3,I1,I1,E1,2,R,E1,2/22/2020,13:44:44,2,parent,38,40,38,40,4,log_rt,9.022443300849043
31,8,4,B1,C1,B1,1,R,B1,2/22/2020,13:44:44,1,parent,15,07,15,7,4,correct,1
31,8,4,B1,C1,B1,1,R,B1,2/22/2020,13:44:44,1,parent,15,07,15,7,4,rt,2606
31,8,4,B1,C1,B1,1,R,B1,2/22/2020,13:44:44,1,parent,15,07,15,7,4,log_rt,7.8655717576847906
31,8,5,A1,A1,D1,1,L,A1,2/22/2020,13:44:44,1,parent,34,05,34,5,8,correct,1
31,8,5,A1,A1,D1,1,L,A1,2/22/2020,13:44:44,1,parent,34,05,34,5,8,rt,2916
31,8,5,A1,A1,D1,1,L,A1,2/22/2020,13:44:44,1,parent,34,05,34,5,8,log_rt,7.977968093128549
31,8,6,C1,C1,A1,1,L,C1,2/22/2020,13:44:44,1,parent,42,07,42,7,4,correct,1
31,8,6,C1,C1,A1,1,L,C1,2/22/2020,13:44:44,1,parent,42,07,42,7,4,rt,3009
31,8,6,C1,C1,A1,1,L,C1,2/22/2020,13:44:44,1,parent,42,07,42,7,4,log_rt,8.009363076630045
31,8,7,D1,D1,H1,1,L,D1,2/22/2020,13:44:44,1,child,58,10,58,10,6,correct,1
31,8,7,D1,D1,H1,1,L,D1,2/22/2020,13:44:44,1,child,58,10,58,10,6,rt,4403
31,8,7,D1,D1,H1,1,L,D1,2/22/2020,13:44:44,1,child,58,10,58,10,6,log_rt,8.390041405755754
31,8,8,H1,C1,H1,2,L,C1,2/22/2020,13:44:44,2,child,38,37,38,37,4,correct,0
31,8,8,H1,C1,H1,2,L,C1,2/22/2020,13:44:44,2,child,38,37,38,37,4,rt,2783
31,8,8,H1,C1,H1,2,L,C1,2/22/2020,13:44:44,2,child,38,37,38,37,4,log_rt,7.931284761525891
31,8,9,F1,G1,F1,2,R,F1,2/22/2020,13:44:44,2,child,45,39,45,39,6,correct,1
31,8,9,F1,G1,F1,2,R,F1,2/22/2020,13:44:44,2,child,45,39,45,39,6,rt,4845
31,8,9,F1,G1,F1,2,R,F1,2/22/2020,13:44:44,2,child,45,39,45,39,6,log_rt,8.485702524324866
32,7,1,D1,E1,D1,2,R,D1,2/22/2020,13:49:25,2,child,45,35,45,35,6,correct,1
32,7,1,D1,E1,D1,2,R,D1,2/22/2020,13:49:25,2,child,45,35,45,35,6,rt,3722
32,7,1,D1,E1,D1,2,R,D1,2/22/2020,13:49:25,2,child,45,35,45,35,6,log_rt,8.222016437202196
32,7,2,H1,D1,H1,2,R,H1,2/22/2020,13:49:25,2,parent,67,32,67,32,8,correct,1
32,7,2,H1,D1,H1,2,R,H1,2/22/2020,13:49:25,2,parent,67,32,67,32,8,rt,3559
32,7,2,H1,D1,H1,2,R,H1,2/22/2020,13:49:25,2,parent,67,32,67,32,8,log_rt,8.177234885510194
32,7,3,E1,I1,E1,2,R,E1,2/22/2020,13:49:25,2,child,5,31,5,31,4,correct,1
32,7,3,E1,I1,E1,2,R,E1,2/22/2020,13:49:25,2,child,5,31,5,31,4,rt,1989
32,7,3,E1,I1,E1,2,R,E1,2/22/2020,13:49:25,2,child,5,31,5,31,4,log_rt,7.5953872788539725
32,7,5,C1,C1,I1,1,R,I1,2/22/2020,13:49:25,1,child,27,06,27,6,4,correct,0
32,7,5,C1,C1,I1,1,R,I1,2/22/2020,13:49:25,1,child,27,06,27,6,4,rt,4449
32,7,5,C1,C1,I1,1,R,I1,2/22/2020,13:49:25,1,child,27,06,27,6,4,log_rt,8.400434630806041
32,7,6,F1,F1,C1,2,L,F1,2/22/2020,13:49:25,2,parent,51,36,51,36,4,correct,1
32,7,6,F1,F1,C1,2,L,F1,2/22/2020,13:49:25,2,parent,51,36,51,36,4,rt,2334
32,7,6,F1,F1,C1,2,L,F1,2/22/2020,13:49:25,2,parent,51,36,51,36,4,log_rt,7.755338812846501
32,7,7,I1,A1,I1,1,R,I1,2/22/2020,13:49:25,1,parent,14,09,14,9,8,correct,1
32,7,7,I1,A1,I1,1,R,I1,2/22/2020,13:49:25,1,parent,14,09,14,9,8,rt,4698
32,7,7,I1,A1,I1,1,R,I1,2/22/2020,13:49:25,1,parent,14,09,14,9,8,log_rt,8.454892165218858
32,7,8,A1,A1,I1,1,R,I1,2/22/2020,13:49:25,1,child,68,02,68,2,6,correct,0
32,7,8,A1,A1,I1,1,R,I1,2/22/2020,13:49:25,1,child,68,02,68,2,6,rt,3599
32,7,8,A1,A1,I1,1,R,I1,2/22/2020,13:49:25,1,child,68,02,68,2,6,log_rt,8.188411308079031
32,7,9,K1,F1,K1,1,R,K1,2/22/2020,13:49:25,1,parent,53,32,53,32,4,correct,1
32,7,9,K1,F1,K1,1,R,K1,2/22/2020,13:49:25,1,parent,53,32,53,32,4,rt,5019
32,7,9,K1,F1,K1,1,R,K1,2/22/2020,13:49:25,1,parent,53,32,53,32,4,log_rt,8.520985989654934
33,4,1,E1,H1,E1,2,R,E1,2/22/2020,13:53:59,2,parent,7,36,7,36,6,correct,1
33,4,1,E1,H1,E1,2,R,E1,2/22/2020,13:53:59,2,parent,7,36,7,36,6,rt,5692
33,4,1,E1,H1,E1,2,R,E1,2/22/2020,13:53:59,2,parent,7,36,7,36,6,log_rt,8.646816959209742
33,4,2,G1,E1,G1,1,R,G1,2/22/2020,13:53:59,1,parent,56,03,56,3,4,correct,1
33,4,2,G1,E1,G1,1,R,G1,2/22/2020,13:53:59,1,parent,56,03,56,3,4,rt,3522
33,4,2,G1,E1,G1,1,R,G1,2/22/2020,13:53:59,1,parent,56,03,56,3,4,log_rt,8.166784289056151
33,4,4,I1,I1,C1,1,L,I1,2/22/2020,13:53:59,1,child,54,37,54,37,4,correct,1
33,4,4,I1,I1,C1,1,L,I1,2/22/2020,13:53:59,1,child,54,37,54,37,4,rt,3768
33,4,4,I1,I1,C1,1,L,I1,2/22/2020,13:53:59,1,child,54,37,54,37,4,log_rt,8.234299635696253
33,4,5,K1,F1,K1,1,R,K1,2/22/2020,13:53:59,1,child,49,04,49,4,8,correct,1
33,4,5,K1,F1,K1,1,R,K1,2/22/2020,13:53:59,1,child,49,04,49,4,8,rt,3457
33,4,5,K1,F1,K1,1,R,K1,2/22/2020,13:53:59,1,child,49,04,49,4,8,log_rt,8.148156439921625
33,4,6,C1,I1,C1,2,R,C1,2/22/2020,13:53:59,2,parent,30,36,30,36,8,correct,1
33,4,6,C1,I1,C1,2,R,C1,2/22/2020,13:53:59,2,parent,30,36,30,36,8,rt,2577
33,4,6,C1,I1,C1,2,R,C1,2/22/2020,13:53:59,2,parent,30,36,30,36,8,log_rt,7.854381210652365
33,4,7,F1,C1,F1,1,R,F1,2/22/2020,13:53:59,1,parent,12,09,12,9,6,correct,1
33,4,7,F1,C1,F1,1,R,F1,2/22/2020,13:53:59,1,parent,12,09,12,9,6,rt,2973
33,4,7,F1,C1,F1,1,R,F1,2/22/2020,13:53:59,1,parent,12,09,12,9,6,log_rt,7.997326822998097
33,4,8,B1,B1,D1,2,R,D1,2/22/2020,13:53:59,2,parent,68,38,68,38,6,correct,0
33,4,8,B1,B1,D1,2,R,D1,2/22/2020,13:53:59,2,parent,68,38,68,38,6,rt,3186
33,4,8,B1,B1,D1,2,R,D1,2/22/2020,13:53:59,2,parent,68,38,68,38,6,log_rt,8.066521490469993
33,4,9,D1,D1,F1,2,R,F1,2/22/2020,13:53:59,2,parent,69,34,69,34,6,correct,0
33,4,9,D1,D1,F1,2,R,F1,2/22/2020,13:53:59,2,parent,69,34,69,34,6,rt,2818
33,4,9,D1,D1,F1,2,R,F1,2/22/2020,13:53:59,2,parent,69,34,69,34,6,log_rt,7.943782692458625
34,5,0,K1,K1,D1,2,L,K1,2/22/2020,13:58:27,2,parent,43,38,43,38,8,correct,1
34,5,0,K1,K1,D1,2,L,K1,2/22/2020,13:58:27,2,parent,43,38,43,38,8,rt,5988
34,5,0,K1,K1,D1,2,L,K1,2/22/2020,13:58:27,2,parent,43,38,43,38,8,log_rt,8.69751274553952
34,5,1,G1,K1,G1,1,R,G1,2/22/2020,13:58:27,1,child,59,08,59,8,6,correct,1
34,5,1,G1,K1,G1,1,R,G1,2/22/2020,13:58:27,1,child,59,08,59,8,6,rt,3408
34,5,1,G1,K1,G1,1,R,G1,2/22/2020,13:58:27,1,child,59,08,59,8,6,log_rt,8.133880887949207
34,5,2,A1,D1,A1,2,R,A1,2/22/2020,13:58:27,2,parent,9,38,9,38,6,correct,1
34,5,2,A1,D1,A1,2,R,A1,2/22/2020,13:58:27,2,parent,9,38,9,38,6,rt,3742
34,5,2,A1,D1,A1,2,R,A1,2/22/2020,13:58:27,2,parent,9,38,9,38,6,log_rt,8.227375506834035
34,5,3,H1,H1,E1,1,R,E1,2/22/2020,13:58:27,1,child,72,10,72,10,8,correct,0
34,5,3,H1,H1,E1,1,R,E1,2/22/2020,13:58:27,1,child,72,10,72,10,8,rt,3880
34,5,3,H1,H1,E1,1,R,E1,2/22/2020,13:58:27,1,child,72,10,72,10,8,log_rt,8.263590432617319
34,5,4,I1,I1,A1,2,L,I1,2/22/2020,13:58:27,2,parent,12,34,12,34,6,correct,1
34,5,4,I1,I1,A1,2,L,I1,2/22/2020,13:58:27,2,parent,12,34,12,34,6,rt,3083
34,5,4,I1,I1,A1,2,L,I1,2/22/2020,13:58:27,2,parent,12,34,12,34,6,log_rt,8.03365842788615
34,5,5,F1,K1,F1,1,R,F1,2/22/2020,13:58:27,1,child,32,10,32,10,6,correct,1
34,5,5,F1,K1,F1,1,R,F1,2/22/2020,13:58:27,1,child,32,10,32,10,6,rt,3158
34,5,5,F1,K1,F1,1,R,F1,2/22/2020,13:58:27,1,child,32,10,32,10,6,log_rt,8.057694194815587
34,5,6,D1,D1,E1,1,L,D1,2/22/2020,13:58:27,1,parent,20,03,20,3,8,correct,1
34,5,6,D1,D1,E1,1,L,D1,2/22/2020,13:58:27,1,parent,20,03,20,3,8,rt,5394
34,5,6,D1,D1,E1,1,L,D1,2/22/2020,13:58:27,1,parent,20,03,20,3,8,log_rt,8.593042503699674
34,5,7,B1,I1,B1,2,R,B1,2/22/2020,13:58:27,2,parent,57,40,57,40,8,correct,1
34,5,7,B1,I1,B1,2,R,B1,2/22/2020,13:58:27,2,parent,57,40,57,40,8,rt,3475
34,5,7,B1,I1,B1,2,R,B1,2/22/2020,13:58:27,2,parent,57,40,57,40,8,log_rt,8.1533497579988925
34,5,8,E1,B1,E1,1,R,E1,2/22/2020,13:58:27,1,parent,69,01,69,1,6,correct,1
34,5,8,E1,B1,E1,1,R,E1,2/22/2020,13:58:27,1,parent,69,01,69,1,6,rt,2589
34,5,8,E1,B1,E1,1,R,E1,2/22/2020,13:58:27,1,parent,69,01,69,1,6,log_rt,7.859026979751538
34,5,9,C1,C1,H1,2,L,C1,2/22/2020,13:58:27,2,parent,11,40,11,40,4,correct,1
34,5,9,C1,C1,H1,2,L,C1,2/22/2020,13:58:27,2,parent,11,40,11,40,4,rt,4256
34,5,9,C1,C1,H1,2,L,C1,2/22/2020,13:58:27,2,parent,11,40,11,40,4,log_rt,8.35608503102148
35,7,0,C1,C1,E1,1,L,C1,2/22/2020,14:02:51,1,parent,17,05,17,5,8,correct,1
35,7,0,C1,C1,E1,1,L,C1,2/22/2020,14:02:51,1,parent,17,05,17,5,8,rt,6404
35,7,0,C1,C1,E1,1,L,C1,2/22/2020,14:02:51,1,parent,17,05,17,5,8,log_rt,8.764678074116606
35,7,1,K1,B1,K1,2,R,K1,2/22/2020,14:02:51,2,parent,9,32,9,32,6,correct,1
35,7,1,K1,B1,K1,2,R,K1,2/22/2020,14:02:51,2,parent,9,32,9,32,6,rt,4964
35,7,1,K1,B1,K1,2,R,K1,2/22/2020,14:02:51,2,parent,9,32,9,32,6,log_rt,8.509967146324497
35,7,2,I1,C1,I1,2,R,I1,2/22/2020,14:02:51,2,parent,33,32,33,32,8,correct,1
35,7,2,I1,C1,I1,2,R,I1,2/22/2020,14:02:51,2,parent,33,32,33,32,8,rt,3726
35,7,2,I1,C1,I1,2,R,I1,2/22/2020,14:02:51,2,parent,33,32,33,32,8,log_rt,8.223090551161533
35,7,4,F1,F1,B1,2,L,F1,2/22/2020,14:02:51,2,child,9,31,9,31,6,correct,1
