word,aoa,log_freq
tinhorn,11.5,0.5294117647058824
tinker,7.61,2.215686274509804
tinkerer,10.87,0.0196078431372549
tinkle,5.67,0.9215686274509803
tinkling,8.47,0.7450980392156863
tinned,12.5,0.11764705882352941
tinnitus,14.86,0.1568627450980392
tinny,10.29,0.0392156862745098
tinplate,10.88,0.09803921568627451
tinsel,6.61,0.47058823529411764
tinsmith,11.43,0.0196078431372549
tint,10,0.29411764705882354
tinting,9.6,0.09803921568627451
tintinnabulation,15,NA
tintype,17.3,0.058823529411764705
tiny,5.33,32.21568627450981
tip,5.42,27.627450980392158
tipoff,11,0.058823529411764705
tipper,10.17,0.6666666666666666
tippet,11.83,0.3137254901960784
tipple,14.33,0.13725490196078433
tippler,10.8,0.0196078431372549
tipsiness,14.5,0.0196078431372549
tipster,13.79,0.6078431372549019
tipsy,12.67,0.6470588235294118
tiptoe,5.65,0.8823529411764706
tiptop,8.05,0.27450980392156865
tirade,12.58,0.19607843137254902
tire,6.16,12.372549019607844
tired,4.62,112.6470588235294
tiredness,7.22,0.0392156862745098
tireless,11.05,0.6666666666666666
tirelessness,10.122179000000001,NA
tiresome,8.42,1.4509803921568627
tiring,7.55,1.1764705882352942
tissue,4.76,10.72549019607843
tit,10.32,3.3529411764705883
titan,11.22,1.4509803921568627
titanium,13.58,1.5686274509803921
tithe,11.5,0.0196078431372549
tithing,11.89,0.0392156862745098
titillate,14.31,0.1568627450980392
titillation,14.36,0.11764705882352941
title,6.32,18.568627450980394
titmouse,13.29,0.13725490196078433
titrate,14.67,0.3137254901960784
titter,12.75,0.0196078431372549
tittle,12.2,0.11764705882352941
titular,14.33,0.19607843137254902
tizzy,11.63,0.17647058823529413
to,3.951776,22677.843137254902
toad,6.11,5.686274509803922
toadstool,9.12,0.3333333333333333
toady,10.38,0.21568627450980393
toast,4.67,33.470588235294116
toaster,6.72,3.8823529411764706
toasty,7.94,0.6666666666666666
tobacco,7.39,6.980392156862745
tobacconist,14.62,0.09803921568627451
toboggan,10.12,0.0784313725490196
toccata,15.73,0.0392156862745098
tock,6.5,0.9215686274509803
tocsin,14.83,NA
today,4.772365000000001,433.80392156862746
toddle,11.53,0.3333333333333333
toddler,6.11,0.7843137254901961
toddy,15.33,2.4901960784313726
toe,3,12.686274509803921
toed,8.38,0.09803921568627451
toehold,11.92,0.13725490196078433
toeless,8.56,0.0196078431372549
toenail,5.1,0.8627450980392157
toffee,6.22,0.43137254901960786
tofu,11.89,2.6862745098039214
tog,12.88,0.0196078431372549
toga,11.12,0.9215686274509803
together,5.944635000000001,383.3921568627451
togetherness,7.17,0.5686274509803921
toggle,12.56,0.29411764705882354
toil,11.39,1
toile,12.5,0.0196078431372549
toiler,16.07,0.0196078431372549
toilet,3.54,28.901960784313726
toiletpaper,5.092075,NA
toiletry,10.16,0.058823529411764705
toilette,8.88,0.09803921568627451
toilsome,14.33,0.0784313725490196
tokay,13.5,0.0196078431372549
toke,13.3,0.803921568627451
token,7.58,4.019607843137255
tolerable,10,0.45098039215686275
tolerance,8.63,2.549019607843137
tolerant,10.78,1.2745098039215685
tolerate,10.45,6.9411764705882355
toll,8.37,3.3529411764705883
tollbooth,9.16,0.21568627450980393
tollgate,10.56,0.0392156862745098
tollhouse,12.47,0.0392156862745098
toluene,15.5,0.0784313725490196
tomahawk,8.29,0.43137254901960786
tomato,4.61,5.901960784313726
tomb,11.05,5.627450980392157
tomboy,6.35,0.29411764705882354
tombstone,7.95,2.1372549019607843
tomcat,8.24,0.6666666666666666
tome,13.2,0.7647058823529411
tomfool,10.12,0.058823529411764705
tomfoolery,11.29,0.3333333333333333
tommyrot,13.36,0.058823529411764705
tomography,14.11,0.0392156862745098
tomorrow,5.187988000000001,335.96078431372547
tomtit,12.5,0.0196078431372549
ton,7.42,7.490196078431373
tonal,12.92,0.058823529411764705
tonality,13.47,0.0392156862745098
tone,7.67,16.862745098039216
toneless,11.94,0.0196078431372549
toner,14.16,0.8627450980392157
tong,9.6213,2.2745098039215685
tongs,7.777639000000001,0.7843137254901961
tongue,4.47,31.15686274509804
tonic,12.63,3.823529411764706
tonight,4.729737000000001,412.6862745098039
tonnage,12.07,0.2549019607843137
tonsil,9.5,0.35294117647058826
tonsillectomy,11.79,0.0784313725490196
tonsillitis,9.56,0.0196078431372549
tonsorial,14.8,0.0392156862745098
tonsure,13,0.0392156862745098
tontine,14.71,0.0392156862745098
too,5.1027320000000005,1371.5686274509803
tool,5.37,10.745098039215685
toolbox,6.67,1.2549019607843137
toolkit,7.83,0.13725490196078433
toot,5.53,1.5686274509803921
tooter,11.08,0.0392156862745098
tooth,3.61,13.568627450980392
toothache,6.53,1.1372549019607843
toothbrush,4.33,5
toothless,6.47,0.5490196078431373
toothpaste,3.33,3.1372549019607843
toothpick,6.83,1.0196078431372548
toothsome,9.14,0.0392156862745098
toothy,9.06,0.09803921568627451
toots,5.67,3.2941176470588234
top,3.89,133.4313725490196
topaz,11.19,1
topcoat,9.87,0.23529411764705882
toper,11.64,0.0196078431372549
topflight,11.33,0.09803921568627451
topgallant,11.67,0.11764705882352941
topiary,14.38,0.17647058823529413
topic,7.84,5.313725490196078
topical,11.95,0.5098039215686274
topknot,13,0.1568627450980392
topless,10.11,1.9607843137254901
topmost,9.94,0.058823529411764705
topnotch,9.71,0.39215686274509803
topographic,13.06,0.0196078431372549
topographical,14.11,0.0784313725490196
topography,13.41,0.2549019607843137
topple,7.37,0.6274509803921569
topsail,10.86,0.13725490196078433
topside,9.63,1.2941176470588236
topsoil,9.61,0.19607843137254902
topspin,11.2,0.0392156862745098
toque,13,0.0784313725490196
tor,16.5,2.4901960784313726
torch,7.84,4.980392156862745
torchbearer,10.53,0.058823529411764705
torchlight,8.53,0.0784313725490196
torchy,12.33,0.0392156862745098
torment,8.61,2.7254901960784315
tormentor,10.44,0.058823529411764705
tornado,6.21,2.549019607843137
torpedo,8.35,6.392156862745098
torpid,12.77,0.0196078431372549
torpidity,12.67,0.0392156862745098
torpor,16.25,0.058823529411764705
torque,13.29,0.7254901960784313
torrent,13.35,0.4117647058823529
torrential,14,0.11764705882352941
torrid,12.94,0.5490196078431373
torsion,14.6,0.058823529411764705
torso,9.33,1.8431372549019607
tort,16.54,0.17647058823529413
torte,13.65,0.0392156862745098
tortellini,12.32,0.19607843137254902
tortilla,8.28,0.3137254901960784
tortoise,5.88,1.1176470588235294
tortoiseshell,10.18,0.058823529411764705
tortuous,12.61,0.11764705882352941
torture,10.7,15.92156862745098
torturer,10.83,0.2549019607843137
torturous,12.11,0.2549019607843137
torus,14.27,0.0196078431372549
toss,4.11,12.392156862745098
tosspot,11.83,0.058823529411764705
tossup,11.32,0.09803921568627451
tostada,12.81,0.1568627450980392
tot,7,1.0588235294117647
total,6.83,37.64705882352941
totalitarian,14.18,0.1568627450980392
totalitarianism,15.12,0.0392156862745098
totality,12,0.13725490196078433
tote,10.74,1.0784313725490196
totem,8.19,0.8627450980392157
totemic,12.44,0.0196078431372549
totempole,8.672827,NA
totter,7.07,0.0392156862745098
toucan,8.69,0.0784313725490196
touch,5.16,147.72549019607843
touchdown,7.89,4.96078431372549
touchhole,14.8,0.0784313725490196
touchline,11.21,0.0392156862745098
touchstone,14.5,0.19607843137254902
touchup,9.15,0.0196078431372549
touchy,9.95,3.1372549019607843
tough,5.47,90.50980392156863
toughen,8.42,0.5882352941176471
toughie,9.11,0.19607843137254902
toughness,8.67,0.27450980392156865
toupee,9.63,1.2549019607843137
tour,7.17,30.80392156862745
tourism,9.53,0.6470588235294118
tourist,8.758083,4.647058823529412
touristy,11.59,0.11764705882352941
tournament,7.83,9.098039215686274
tournedos,15.18,0.0196078431372549
tourney,11.25,0.13725490196078433
tourniquet,12.72,0.9803921568627451
tout,12.53,1.0784313725490196
tow,8.63,5.784313725490196
toward,6.2750020000000015,22.92156862745098
towards,6.2750020000000015,27.431372549019606
towel,3.22,14.156862745098039
tower,6.33,22.84313725490196
towering,9.67,0.6274509803921569
towhead,12,0.0196078431372549
towheaded,11.33,0.058823529411764705
towline,11.6,0.23529411764705882
town,5.11,247.92156862745097
townhouse,12.61,0.7450980392156863
townie,11.67,0.3333333333333333
townsfolk,9.11,0.39215686274509803
township,11.5,0.49019607843137253
townsman,9.32,0.058823529411764705
townspeople,7.94,1.0784313725490196
townswoman,9.79,0.0196078431372549
towpath,15.11,0.0196078431372549
toxemia,16.71,0.058823529411764705
toxic,9.06,4.901960784313726
toxicity,13.74,0.47058823529411764
toxicological,15.53,0.0392156862745098
toxicologist,14.82,0.0196078431372549
toxicology,14.58,1.0392156862745099
toxin,9.33,0.9019607843137255
toy,3,16.84313725490196
toymaker,5.94,0.8823529411764706
trace,6.84,19.392156862745097
traceable,10.26,0.47058823529411764
tracer,10.12,1.6862745098039216
tracery,11.62,0.0196078431372549
trachea,12.05,0.6862745098039216
tracheal,15.04,0.2549019607843137
tracheotomy,14.62,0.37254901960784315
trachoma,18,0.0392156862745098
track,6.94,55.745098039215684
tracker,9.61,1.6274509803921569
trackless,11.06,0.17647058823529413
trackside,11.24,0.0196078431372549
tracksuit,10.5,0.0784313725490196
tract,13.67,1.4313725490196079
tractable,11.88,0.0196078431372549
traction,11.05,1.8823529411764706
tractor,5.5,3.7254901960784315
trade,6.42,35.19607843137255
tradecraft,12.56,0.0392156862745098
trademark,10.37,1.4705882352941178
tradeoff,9.95,0.1568627450980392
trader,8.79,1.5686274509803921
tradesman,11.44,0.11764705882352941
trading,6.424200000000001,5.980392156862745
tradition,8.05,13.666666666666666
traditional,10,8.137254901960784
traditionalism,12.63,0.0392156862745098
traditionalist,12.5,0.27450980392156865
traffic,6.22,28.50980392156863
trafficker,13.5,0.1568627450980392
trafficking,14.61,1.0392156862745099
tragedian,15.56,0.0392156862745098
tragedy,10.21,14.176470588235293
tragic,8.37,12.235294117647058
tragicomedy,14.39,0.0196078431372549
trail,5.61,19.19607843137255
trailblazer,10.68,0.058823529411764705
trailbreaker,10.67,0.0196078431372549
trailer,6.37,11.352941176470589
train,4,95.05882352941177
traindriver,8.342459999999999,NA
trainee,11.79,1.3333333333333333
trainer,10,5.568627450980392
training,8.5,35.13725490196079
trainload,9.11,0.11764705882352941
trainman,6.92,0.13725490196078433
traipse,12.43,0.27450980392156865
trait,10.65,1.0784313725490196
traitor,9.44,10.588235294117647
traitorous,10.94,0.47058823529411764
trajectory,11.94,1.8431372549019607
tram,10.53,1.3725490196078431
tramline,14.71,0.0196078431372549
tramp,8.42,8.294117647058824
trample,9.21,0.803921568627451
trampoline,6.79,0.6666666666666666
tramway,12.06,0.0392156862745098
trance,9.95,5.254901960784314
trancelike,13.05,0.0392156862745098
tranquil,13.42,0.8235294117647058
tranquilize,11.68,0.13725490196078433
tranquilized,11.32,0.11764705882352941
tranquilizer,11.58,1.803921568627451
tranquilizers,11.74,0.8823529411764706
transact,11.75,0.21568627450980393
transaction,11.2,2.9411764705882355
transactional,15.25,0.0196078431372549
transatlantic,11.59,0.6274509803921569
transaxle,14.07,0.0392156862745098
transceiver,13.5,0.9607843137254902
transcend,13.95,0.47058823529411764
transcendence,14.79,0.09803921568627451
transcendent,13.33,0.4117647058823529
transcendental,13.65,0.13725490196078433
transcendentalism,13.93,0.0392156862745098
transcendentalist,16.85,0.0196078431372549
transcontinental,12,0.3137254901960784
transcribe,13.21,0.11764705882352941
transcriber,12.41,0.058823529411764705
transcript,13.53,13.823529411764707
transcription,12.47,0.6470588235294118
transducer,14.13,0.19607843137254902
transect,11.67,0.0784313725490196
transept,15.36,0.0196078431372549
transfer,10.33,20.54901960784314
transferable,10.06,0.0784313725490196
transference,14.29,0.8627450980392157
transferral,12.61,0.0196078431372549
transfiguration,13.07,0.0196078431372549
transform,8.17,2.196078431372549
transformation,11.21,1.9803921568627452
transformational,14.06,0.0196078431372549
transformative,14.5,0.0196078431372549
transformer,10.11,0.5294117647058824
transfuse,12.72,0.29411764705882354
transfusion,12,1.5294117647058822
transgender,14.68,0.0784313725490196
transgendered,16.5,0.058823529411764705
transgenic,14,0.0784313725490196
transgress,15.33,0.13725490196078433
transgression,12.17,0.49019607843137253
transgressor,12.61,0.0784313725490196
transience,14.47,0.0392156862745098
transient,14.3,1.0196078431372548
transistor,12.67,0.5882352941176471
transit,11.2,3.176470588235294
transition,10.39,3.1176470588235294
transitional,12.21,0.45098039215686275
transitive,12,0.11764705882352941
transitory,14.87,0.23529411764705882
translatable,11.2,0.0196078431372549
translate,10,4.823529411764706
translation,9.74,4.686274509803922
translator,9.06,2.2549019607843137
translucence,14.18,0.0196078431372549
translucent,11.95,0.2549019607843137
transmigration,13.93,0.0784313725490196
transmission,11.9,8.529411764705882
transmit,9.78,2.8627450980392157
transmittable,12.47,0.0392156862745098
transmitter,11.89,4.019607843137255
transmogrification,15.71,0.058823529411764705
transmutation,15.81,0.0196078431372549
transmute,14.15,0.058823529411764705
transnational,15.11,0.0784313725490196
transoceanic,12.79,0.0392156862745098
transom,13.43,0.11764705882352941
transonic,16.25,NA
transpacific,13,0.0392156862745098
transparency,11,0.09803921568627451
transparent,10.67,1.803921568627451
transpersonal,13.06,0.0392156862745098
transpire,11.82,0.09803921568627451
transplant,10.35,5.098039215686274
transplantation,11.5,0.1568627450980392
transponder,15.07,1.392156862745098
transport,10.38,11.196078431372548
transportable,10.37,0.0392156862745098
transportation,8.11,5.549019607843137
transporter,10.72,1.607843137254902
transpose,14.1,0.0784313725490196
transposition,14,0.09803921568627451
transsexual,13.67,0.5294117647058824
transshipment,14.55,0.0196078431372549
transubstantiate,16.38,0.0392156862745098
transubstantiation,14.56,0.058823529411764705
transverse,14.76,0.29411764705882354
transvestite,13.94,1.6274509803921569
trap,6.44,23.84313725490196
trapdoor,9.16,0.4117647058823529
trapeze,9.28,1.3529411764705883
trapezium,16,0.0196078431372549
trapezoid,12.11,0.058823529411764705
trapezoidal,13.74,0.0196078431372549
trapper,9.11,1.6470588235294117
trapshooting,13.64,NA
trash,4.47,22.470588235294116
trashcan,4.5,0.37254901960784315
trashy,7.89,1.0588235294117647
trauma,9.72,17.03921568627451
traumatic,10.53,2.7058823529411766
traumatism,13.4,0.0784313725490196
traumatize,11.74,0.19607843137254902
travail,14.91,0.0784313725490196
travel,5.9,33.372549019607845
traveler,6.89,3.019607843137255
travelogue,15.36,0.0392156862745098
traverse,14.67,0.7254901960784313
travertine,11.75,0.0196078431372549
travesty,12.11,0.9019607843137255
travois,17.62,0.058823529411764705
trawl,13.64,0.09803921568627451
trawler,13.09,0.45098039215686275
tray,6.05,8.03921568627451
treacherous,12.26,2.176470588235294
treachery,12.4,1.8823529411764706
treacle,16.62,0.1568627450980392
tread,8.75,2.2745098039215685
treadmill,11.15,0.8235294117647058
treason,11.37,5.078431372549019
treasonable,12.71,0.11764705882352941
treasonous,13.05,0.17647058823529413
treasure,6.06,19.058823529411764
treasured,8.47,0.5882352941176471
treasurer,9.89,1.1176470588235294
treasury,11.25,3.803921568627451
treat,4.61,51.88235294117647
treatable,9.68,0.5686274509803921
treatise,13.33,0.29411764705882354
treatment,8.11,19.313725490196077
treaty,9.84,4.686274509803922
treble,9.94,0.17647058823529413
trebuchet,15.45,0.19607843137254902
tree,3.57,65
treed,12.43,0.21568627450980393
treeless,9.18,0.0392156862745098
treelike,8.59,0.0196078431372549
treetop,5.65,0.2549019607843137
trek,9.6213,4.490196078431373
trekker,11.67,0.3137254901960784
trellis,11.17,0.27450980392156865
tremble,8.89,2.235294117647059
trembler,13,0.09803921568627451
tremendous,10.63,8.450980392156863
tremolo,13,0.0392156862745098
tremor,10.68,0.803921568627451
tremulous,15.38,0.09803921568627451
trench,10.21,3.0784313725490198
trenchant,15.6,0.0392156862745098
trend,10.84,2.0784313725490198
trendiness,12.11,0.0392156862745098
trendsetter,12.7,0.0784313725490196
trendsetting,12.21,0.0392156862745098
trendy,10.83,0.8627450980392157
trepan,17.57,0.0196078431372549
trepanation,16.25,0.0392156862745098
trephination,14.33,0.0196078431372549
trepidation,14.88,0.13725490196078433
trespass,9.16,1.4313725490196079
trespasser,7.89,0.11764705882352941
tress,11.33,0.11764705882352941
tresses,10.75,0.058823529411764705
trestle,13.8,0.1568627450980392
triad,12.19,3.4313725490196076
triage,14.38,1.6470588235294117
trial,9.16,49.372549019607845
triangle,4.9,4.2745098039215685
triangular,7.8,0.23529411764705882
triangulate,12.88,0.5686274509803921
triangulation,14.81,0.35294117647058826
triathlon,13.06,0.43137254901960786
tribal,8.63,1.8627450980392157
tribe,8.17,6.372549019607843
tribesman,10.11,0.058823529411764705
tribeswoman,10.45,0.0196078431372549
tribulation,14.95,0.0392156862745098
tribunal,13.59,1.0784313725490196
tribune,12.39,2.019607843137255
tributary,12.67,0.3137254901960784
tribute,10.44,5.235294117647059
trice,12.5,0.11764705882352941
triceps,11.33,0.2549019607843137
triceratops,5.33,0.0392156862745098
trichinosis,18.86,0.058823529411764705
trick,6.05,47.27450980392157
trickery,9.58,0.7450980392156863
trickle,8.22,0.3137254901960784
trickster,9,0.43137254901960786
tricky,5.53,7.96078431372549
tricolor,12.5,0.0196078431372549
tricuspid,15.5,0.0392156862745098
tricycle,4.05,0.5294117647058824
trident,11.59,0.47058823529411764
trifle,12.17,2.0980392156862746
trifling,12.05,0.6862745098039216
trifocals,12.94,NA
trig,13.94,0.7647058823529411
trigger,8.33,16.88235294117647
triggerman,13.62,0.23529411764705882
triglyceride,15.83,0.17647058823529413
trigonometry,13.26,0.29411764705882354
trilby,16,0.0784313725490196
trilingual,13.22,0.0196078431372549
trill,9.429474,0.11764705882352941
trillion,8.94,1.0196078431372548
trillium,16.92,0.0196078431372549
trilogy,10.7,0.6274509803921569
trim,6.95,4.2745098039215685
trimester,12.12,0.8431372549019608
trimeter,14.11,NA
trimmer,9,0.29411764705882354
trine,11.6,0.0784313725490196
trinket,9.39,0.7058823529411765
trinomial,13.87,0.0196078431372549
trio,8.39,1.2941176470588236
triode,14.57,0.0196078431372549
trip,4.22,82.3921568627451
tripe,12.62,0.803921568627451
triple,6.78,9.392156862745098
triplet,8.11,0.0392156862745098
triplex,13.33,0.058823529411764705
triplicate,14.38,0.7450980392156863
tripod,9.26,0.9019607843137255
triptych,12.7,0.0392156862745098
tripwire,13.31,0.0784313725490196
trireme,11.67,NA
triskaidekaphobia,17.14,0.0196078431372549
trite,13,0.7843137254901961
tritium,16,0.058823529411764705
triumph,10.16,4.647058823529412
triumphal,12.17,0.0784313725490196
triumphant,8.89,1.3725490196078431
triumvirate,16.46,0.6078431372549019
triune,16.57,0.0196078431372549
trivet,12.85,0.0784313725490196
trivia,8.37,0.8823529411764706
trivial,11.78,1.8235294117647058
triviality,13.13,0.09803921568627451
trivialize,13,0.3137254901960784
trochaic,14.6,NA
troglodytic,18,0.0196078431372549
troll,5.72,2.7058823529411766
trolley,8.47,1.411764705882353
trollop,14.83,0.3333333333333333
trombone,7.83,1.2745098039215685
tromp,11.67,0.11764705882352941
troop,8.35,5.803921568627451
trooper,11.32,4.431372549019608
troops,7.841581000000001,19.274509803921568
troopship,11.56,0.0196078431372549
trophy,5.55,7.549019607843137
tropic,10.37,0.7058823529411765
tropical,9.05,3.196078431372549
tropics,10.47,0.7843137254901961
trot,7.3,1.803921568627451
troth,14.25,0.6862745098039216
troubadour,13.17,0.7450980392156863
trouble,4.56,223.54901960784315
troubled,7.21,6.784313725490196
troublemaker,8.22,2.156862745098039
troubleshooter,13,0.13725490196078433
troublesome,8.06,1.5490196078431373
troublous,12.85,0.0196078431372549
trough,8.41,1.411764705882353
trounce,11.47,0.058823529411764705
troupe,13.25,1.7647058823529411
trouper,9.54,0.5882352941176471
trouser,7.22,0.39215686274509803
trousers,7.89,5.1568627450980395
trousseau,15.11,0.39215686274509803
trout,8.56,4.019607843137255
trove,14.45,0.3333333333333333
trow,12.67,0.0392156862745098
trowel,12.18,0.27450980392156865
truancy,13.67,0.3333333333333333
truant,12,0.35294117647058826
truce,8.8,4.313725490196078
truck,3.79,72.86274509803921
trucker,7.21,1.196078431372549
truckle,14,0.0196078431372549
truckload,7.95,1
truculent,14.36,0.0784313725490196
trudge,12.69,0.23529411764705882
true,4.644481000000001,253.35294117647058
truehearted,10.82,0.0196078431372549
truffle,13.62,0.45098039215686275
truism,13.5,0.0392156862745098
trump,11.23,2.2549019607843137
trumpery,19,NA
trumpet,6.28,4.117647058823529
truncheon,15.11,0.27450980392156865
trundle,11.33,0.23529411764705882
trunk,8.3,19.80392156862745
truss,13.4,0.3333333333333333
trust,6.55,178.1764705882353
trustable,8.06,0.0196078431372549
trustee,12.79,0.8235294117647058
trusteeship,16.29,0.0196078431372549
trustful,9,0.09803921568627451
trustworthiness,10.04758,NA
trustworthy,8.05,1.8431372549019607
trusty,6.24,1.411764705882353
truth,4.42,192.1764705882353
truthful,6.28,2.1372549019607843
truthfulness,7.5,0.17647058823529413
try,3.44,476.7450980392157
tryout,9.05,0.8627450980392157
tryptophan,16.67,0.0784313725490196
tryst,17.5,0.39215686274509803
tsar,12.14,0.37254901960784315
tsetse,11,0.27450980392156865
tsunami,13,0.5294117647058824
tub,3.95,12.686274509803921
tuba,7,1.196078431372549
tubby,10.12,0.6078431372549019
tube,5.5,16.431372549019606
tuber,10.47,0.058823529411764705
tubercle,12.6,0.0196078431372549
tubercular,13.89,0.0784313725490196
tuberculin,14.12,0.0196078431372549
tuberculosis,12.11,0.6274509803921569
tubful,8.25,0.0392156862745098
tubing,10.79,0.6862745098039216
tubular,11.53,0.27450980392156865
tuck,5.79,7.96078431372549
tuft,9.87,0.0392156862745098
tufted,13.35,0.0392156862745098
tug,5.17,2.7450980392156863
tugboat,6.17,0.45098039215686275
tuition,10.84,4.03921568627451
tulip,7.1488760000000005,0.7843137254901961
tulle,12.4,0.35294117647058826
tumble,7.89,1.5490196078431373
tumbler,10.45,0.35294117647058826
tumbleweed,7.95,0.43137254901960786
tumbrel,12.4,0.0196078431372549
tumescence,18,0.0196078431372549
tumescent,13.3,0.058823529411764705
tumid,15.67,NA
tummy,3.72,3.4705882352941178
tumor,10.32,5.1568627450980395
tumult,12.39,0.0784313725490196
tumultuous,14.19,0.21568627450980393
tumulus,16.2,0.0392156862745098
tuna,5.73,8
tundra,12.06,0.27450980392156865
tune,7.32,15.607843137254902
tuneable,13,NA
tuneless,10.6,0.09803921568627451
tuner,8.74,0.17647058823529413
tunesmith,11.6,0.0196078431372549
tungsten,14.83,0.1568627450980392
tunic,11.42,0.5490196078431373
tunnel,5.89,17.88235294117647
tunny,12.5,0.21568627450980393
turban,10.24,1.2941176470588236
turbid,15.83,0.0392156862745098
turbine,11.06,0.9019607843137255
turbo,12.16,2.9019607843137254
turbocharger,13.24,0.0392156862745098
turbojet,10.63,0.058823529411764705
turboprop,16.22,0.0196078431372549
turbot,13.73,0.0196078431372549
turbulence,11.47,1.9411764705882353
turbulent,12.79,0.6470588235294118
turd,8.37,2.764705882352941
tureen,14.1,0.11764705882352941
turf,10.95,4.2745098039215685
turgid,16,0.1568627450980392
turkey,3.95,22.607843137254903
turmeric,15,0.0392156862745098
turmoil,12.84,1.2352941176470589
turn,4.11,306.47058823529414
turnabout,13.89,0.19607843137254902
turnaround,10.58,0.49019607843137253
turncoat,12,0.2549019607843137
turndown,10.41,0.17647058823529413
turner,9.568014999999999,11.254901960784315
turnip,7,1.7254901960784315
turnkey,14.29,0.09803921568627451
turnoff,11.14,0.7058823529411765
turnout,10.95,1.6470588235294117
turnover,10.35,0.5882352941176471
turnpike,11.06,0.9215686274509803
turnstile,13.67,0.37254901960784315
turntable,10.39,0.35294117647058826
turpentine,10,0.9215686274509803
turpitude,13.43,0.2549019607843137
turquoise,7.68,0.8823529411764706
turret,12,0.8823529411764706
turreted,12.9,0.0196078431372549
turtle,4.17,17.03921568627451
turtleback,9.92,0.09803921568627451
turtledove,8.78,0.3333333333333333
turtlehead,10.13,0.0392156862745098
turtleneck,6.79,0.8235294117647058
tush,8.289175,1.2941176470588236
tusk,7.67,0.2549019607843137
tusker,14.71,0.0196078431372549
tussle,10.82,0.47058823529411764
tut,10.825541000000001,0.9607843137254902
tutee,10.5,0.0392156862745098
tutelage,14.22,0.19607843137254902
tutelary,14,0.0196078431372549
tutor,8.65,4.607843137254902
tutorial,9.95,0.39215686274509803
tutoring,9.28,2
tutu,7,0.6862745098039216
tux,9.78,3.450980392156863
tuxedo,8.26,3.0980392156862746
tv,3.472211,101.94117647058823
twaddle,11,0.13725490196078433
twain,11.82,2.843137254901961
twang,11.89,0.1568627450980392
twat,15.44,1.3137254901960784
tweak,11.06,0.6666666666666666
twee,14.67,0.09803921568627451
tweed,12.11,1.196078431372549
tweet,13.05,0.8431372549019608
tweeting,16.56,0.058823529411764705
tweeze,9.06,0.13725490196078433
tweezer,9.89,0.0392156862745098
tweezers,7.16,1.0196078431372548
twelfth,7.106248000000001,0.9019607843137255
twelve,4.4846260000000004,18.823529411764707
twelvemonth,10.7,0.0196078431372549
twerp,8,1.5098039215686274
twice,5.891350000000001,62.568627450980394
twiddle,9.62,0.29411764705882354
twig,6.28,1.3529411764705883
twilight,10,3.0588235294117645
twilit,12.75,0.0392156862745098
twill,10.83,0.2549019607843137
twin,6.06,10.431372549019608
twine,9.38,0.5686274509803921
twinge,11.82,0.5098039215686274
twinkle,4.48,3.0784313725490198
twinkly,6.76,0.13725490196078433
twirl,3.72,1.3137254901960784
twirler,7.83,0.13725490196078433
twist,6.46,12.607843137254902
twister,7.53,1.5490196078431373
twisty,6.53,0.23529411764705882
twit,12,1.392156862745098
twitch,8.84,2.1372549019607843
twitchy,9.44,0.5882352941176471
twitter,18.14,0.1568627450980392
two,4.239515000000001,1066.3529411764705
twofer,15.88,0.13725490196078433
twosome,11.79,0.45098039215686275
tycoon,9.74,1.0196078431372548
tyke,8.73,0.5294117647058824
tympanic,13.33,0.0392156862745098
type,6.58,60.64705882352941
typecast,13.5,0.1568627450980392
typeface,13.28,0.17647058823529413
typeset,11.13,0.0196078431372549
typesetter,12.36,0.0392156862745098
typesetting,13.41,0.0392156862745098
typewrite,11.5,0.0196078431372549
typewriter,6.74,3.156862745098039
typewritten,8.5,0.1568627450980392
typhoid,13.64,0.49019607843137253
typhoon,9.78,1.4705882352941178
typhus,13.11,0.5098039215686274
typical,8.62,12.588235294117647
typify,15.19,0.058823529411764705
typist,8.56,0.8235294117647058
typo,10.68,0.6666666666666666
typographical,11.65,0.0784313725490196
tyrannical,13,0.29411764705882354
tyrannosaur,6.42,0.0392156862745098
tyrannosaurus,7.35,0.39215686274509803
tyrannous,13,0.0196078431372549
tyranny,12.12,1.607843137254902
tyrant,11.25,1.9215686274509804
tyrosine,15.67,0.0196078431372549
ubiquitous,16.43,0.45098039215686275
ubiquity,17.36,0.0392156862745098
udder,7.29,0.21568627450980393
ugliness,6.33,1.2352941176470589
ugly,4.17,42.15686274509804
ukulele,10.76,0.5686274509803921
ulcer,12.68,2.5686274509803924
ulcerate,15.83,NA
ulcerated,15.5,0.09803921568627451
ulceration,14.81,0.0784313725490196
ulcerative,14.46,0.0392156862745098
ulna,13.92,0.35294117647058826
ulster,14.2,0.09803921568627451
ulterior,12.5,0.9019607843137255
ultimate,10.37,9.019607843137255
ultimately,10.380828999999999,5.647058823529412
ultimatum,11.47,1.2941176470588236
ultra,9.269619,1.1176470588235294
ultrahigh,13.45,0.0196078431372549
ultralow,11.29,0.0196078431372549
ultramodern,13.62,0.0196078431372549
ultranationalist,15.6,0.0784313725490196
ultrasonic,14.74,0.23529411764705882
ultrasound,12.15,2.450980392156863
ultraviolet,10.67,0.6274509803921569
umber,14.17,0.27450980392156865
umbilical,11.61,1.2156862745098038
umbilicus,15.1,0.09803921568627451
umbrage,13.9,0.23529411764705882
umbrella,5.68,7.490196078431373
umlaut,15.64,0.11764705882352941
