_id,iterationName,wID,aID,utterance,rt,target_type,competitor_type,target,foil,trial_type,trial_index,time_elapsed
ObjectId(5fff10d3e76abe1e679495e6),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,game,6420.960000003106,tangram,isolated,A2.jpg,NA,survey-text,10,102041
ObjectId(5fff10d5e76abe1e679495e9),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,sprint,5813.340000000608,tangram,isolated,tangram-32.jpg,NA,survey-text,15,78252
ObjectId(5fff10d6e76abe1e679495eb),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,stand,6719.955000095069,tangram,isolated,H1.jpg,NA,survey-text,3,34689
ObjectId(5fff10d6e76abe1e679495ec),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,strolling,3308.6549999861745,tangram,isolated,tangram-64.jpg,NA,survey-text,7,77483
ObjectId(5fff10d8e76abe1e679495ee),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,walk,14626.244999992196,tangram,isolated,A1.jpg,NA,survey-text,11,106597
ObjectId(5fff10d8e76abe1e679495ef),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,flexible,11313.029999999344,tangram,isolated,L1.jpg,NA,survey-text,6,106972
ObjectId(5fff10d9e76abe1e679495f0),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,dance,4864.440000004834,tangram,isolated,tangram-111.jpg,NA,survey-text,11,107411
ObjectId(5fff10d9e76abe1e679495f1),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,prance,3657.905000000028,tangram,isolated,tangram-64.jpg,NA,survey-text,16,82417
ObjectId(5fff10dae76abe1e679495f2),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,resting,3111.5799999970477,tangram,isolated,tangram-179.jpg,NA,survey-text,8,81114
ObjectId(5fff10dae76abe1e679495f3),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,standing,22832.88999999968,tangram,isolated,C2.jpg,NA,survey-text,6,52959
ObjectId(5fff10dbe76abe1e679495f4),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,flying,7945.765000302345,tangram,isolated,V1.jpg,NA,survey-text,12,71066
ObjectId(5fff10dce76abe1e679495f5),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,catch,5291.0899999551475,tangram,isolated,tangram-179.jpg,NA,survey-text,4,40491
ObjectId(5fff10dde76abe1e679495f6),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,dancing,2795.8350000117207,tangram,isolated,tangram-168.jpg,NA,survey-text,9,84423
ObjectId(5fff10dee76abe1e679495f7),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,running,2537.185000255704,tangram,isolated,N1.jpg,NA,survey-text,13,74105
ObjectId(5fff10dee76abe1e679495f8),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,feminine,5730.794999999489,tangram,isolated,tangram-103.jpg,NA,survey-text,7,113221
ObjectId(5fff10dee76abe1e679495f9),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,strawberry,5077.629999999772,catch,NA,catch_trial.jpg,NA,survey-text,17,88000
ObjectId(5fff10dfe76abe1e679495fa),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,jump,6034.474999993108,tangram,isolated,O1.jpg,NA,survey-text,12,113949
ObjectId(5fff10e0e76abe1e679495fb),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Chinese,8281.895000000077,tangram,isolated,tangram-71.jpg,NA,survey-text,2,20620
ObjectId(5fff10e0e76abe1e679495fc),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,laying,5710.18499999991,tangram,isolated,D1.jpg,NA,survey-text,7,59196
ObjectId(5fff10e1e76abe1e679495fd),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,skiping,8754.369999980554,tangram,isolated,tangram-192.jpg,NA,survey-text,12,115863
ObjectId(5fff10e1e76abe1e679495fe),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,dance,4643.9450001344085,tangram,isolated,tangram-192.jpg,NA,survey-text,5,45644
ObjectId(5fff10e1e76abe1e679495ff),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,praying,2611.4599998109043,tangram,isolated,J1.jpg,NA,survey-text,14,77221
ObjectId(5fff10e2e76abe1e67949600),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,sulk,3190.1399999987916,tangram,isolated,tangram-71.jpg,NA,survey-text,18,91696
ObjectId(5fff10e2e76abe1e67949601),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,skipping,4527.044999995269,tangram,isolated,L1.jpg,NA,survey-text,10,89476
ObjectId(5fff10e4e76abe1e67949602),full_sample,26,3D4CH1LGEBIRVUYQGB66E8UVBRKG9V,sit,4532.305000000633,tangram,isolated,tangram-120.jpg,NA,survey-text,13,118984
ObjectId(5fff10e5e76abe1e67949603),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,statue,6271.5900000002875,tangram,isolated,Y1.jpg,NA,survey-text,8,120010
ObjectId(5fff10e6e76abe1e67949604),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,running,2937.389999991865,tangram,isolated,tangram-81.jpg,NA,survey-text,11,92926
ObjectId(5fff10e6e76abe1e67949605),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,skate,3061.779999999999,tangram,isolated,A1.jpg,NA,survey-text,19,95262
ObjectId(5fff10e7e76abe1e67949606),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,throw,4922.540000174195,tangram,isolated,A2.jpg,NA,survey-text,6,51076
ObjectId(5fff10e8e76abe1e67949607),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,dancing,6436.534999869764,tangram,isolated,tangram-30.jpg,NA,survey-text,15,84160
ObjectId(5fff10e9e76abe1e67949608),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Running,8821.524999999838,tangram,isolated,tangram-55.jpg,NA,survey-text,3,29960
ObjectId(5fff10e9e76abe1e67949609),full_sample,13,3FIUS151DWR6A4LYUHCG6PGIF4FGGM,athelete,23082.18999998644,tangram,isolated,tangram-81.jpg,NA,survey-text,4,83559
ObjectId(5fff10e9e76abe1e6794960a),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,sitting,2995.33999999403,tangram,isolated,G1.jpg,NA,survey-text,12,96473
ObjectId(5fff10eae76abe1e6794960c),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,eat,3729.3050000007497,tangram,isolated,tangram-179.jpg,NA,survey-text,20,99500
ObjectId(5fff10ece76abe1e6794960d),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,dancing,6372.714999999516,tangram,isolated,V1.jpg,NA,survey-text,9,126895
ObjectId(5fff10ede76abe1e6794960f),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,standing,2743.849999998929,tangram,isolated,tangram-142.jpg,NA,survey-text,13,99744
ObjectId(5fff10eee76abe1e67949610),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,stretching,5023.975000251085,tangram,isolated,F1.jpg,NA,survey-text,16,89686
ObjectId(5fff10eee76abe1e67949611),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,think,3521.4000000014494,tangram,isolated,tangram-120.jpg,NA,survey-text,21,103527
ObjectId(5fff10eee76abe1e67949612),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,handstand,13257.265000000189,tangram,isolated,tangram-4.jpg,NA,survey-text,8,72977
ObjectId(5fff10efe76abe1e67949614),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Boat,5239.115000000307,tangram,isolated,tangram-143.jpg,NA,survey-text,4,35704
ObjectId(5fff10f0e76abe1e67949616),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,walking,3065.1450000004843,tangram,isolated,tangram-30.jpg,NA,survey-text,14,103329
ObjectId(5fff10f1e76abe1e67949617),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,contemp,15918.479999992996,tangram,isolated,tangram-142.jpg,NA,survey-text,13,132287
ObjectId(5fff10f2e76abe1e67949618),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,jump,10774.209999945015,tangram,isolated,J1.jpg,NA,survey-text,7,62358
ObjectId(5fff10f2e76abe1e67949619),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,strawberry,3740.364999976009,catch,NA,catch_trial.jpg,NA,survey-text,17,93929
ObjectId(5fff10f4e76abe1e6794961b),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,bending,3247.6150000002235,tangram,isolated,K1.jpg,NA,survey-text,15,107098
ObjectId(5fff10f4e76abe1e6794961c),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,4584,tangram,isolated,tangram-32.jpg,NA,survey-text,2,27260
ObjectId(5fff10f5e76abe1e6794961d),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,hurry,6193.939999997383,tangram,isolated,L1.jpg,NA,survey-text,22,110227
ObjectId(5fff10f5e76abe1e6794961e),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,sprinting,3123.2249999884516,tangram,isolated,R1.jpg,NA,survey-text,14,135920
ObjectId(5fff10f6e76abe1e67949620),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Stride,6593.409999999953,tangram,isolated,N1.jpg,NA,survey-text,5,42802
ObjectId(5fff10f6e76abe1e67949621),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,run,3694.799999706447,tangram,isolated,N1.jpg,NA,survey-text,8,66563
ObjectId(5fff10f7e76abe1e67949623),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,staring,7929.255000000921,tangram,isolated,Y1.jpg,NA,survey-text,9,81452
ObjectId(5fff10f8e76abe1e67949626),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,athletic,11500.28999999995,tangram,isolated,tangram-32.jpg,NA,survey-text,10,138915
ObjectId(5fff10f9e76abe1e67949628),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,zombie,6090.060000307858,tangram,isolated,tangram-171.jpg,NA,survey-text,18,100522
ObjectId(5fff10f9e76abe1e6794962a),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,sitting,3215.395000006538,tangram,isolated,tangram-143.jpg,NA,survey-text,15,139640
ObjectId(5fff10fae76abe1e6794962b),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,5077,tangram,isolated,L1.jpg,NA,survey-text,3,32847
ObjectId(5fff10fae76abe1e6794962c),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,kick,3347.529999911785,tangram,isolated,tangram-48.jpg,NA,survey-text,9,70420
ObjectId(5fff10fae76abe1e6794962d),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,walking,5748.485000003711,tangram,isolated,tangram-106.jpg,NA,survey-text,16,113370
ObjectId(5fff10fbe76abe1e6794962e),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,sports,5507.714999999735,tangram,isolated,V1.jpg,NA,survey-text,23,116246
ObjectId(5fff10fbe76abe1e6794962f),full_sample,20,3QBD8R3Z228EQ19CNZNN29SHGLXO4U,walking,10474.374999990687,tangram,isolated,tangram-96.jpg,NA,survey-text,2,26106
ObjectId(5fff10fbe76abe1e67949630),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Dancing,5086.095000000118,tangram,isolated,W1.jpg,NA,survey-text,6,48394
ObjectId(5fff10fce76abe1e67949631),full_sample,85,3AAPLD8UCD6OF52FYNT5Q878KY0TH7,person,5180.679999990389,tangram,isolated,tangram-6.jpg,NA,survey-text,2,26174
ObjectId(5fff10fee76abe1e67949632),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,3440,tangram,isolated,H1.jpg,NA,survey-text,4,36795
ObjectId(5fff10fee76abe1e67949633),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,reaching,4687.30999995023,tangram,isolated,W1.jpg,NA,survey-text,19,105717
ObjectId(5fff1100e76abe1e67949635),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Leaning,3683.019999999946,tangram,isolated,tangram-146.jpg,NA,survey-text,7,52581
ObjectId(5fff1100e76abe1e67949636),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,praying,6754.859999986365,tangram,isolated,I1.jpg,NA,survey-text,16,146897
ObjectId(5fff1100e76abe1e67949637),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,advancing,7776.420000000129,tangram,isolated,O1.jpg,NA,survey-text,11,147210
ObjectId(5fff1101e76abe1e67949638),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,2699,tangram,isolated,tangram-171.jpg,NA,survey-text,5,40005
ObjectId(5fff1101e76abe1e67949639),full_sample,155,3TPZPLC3M11BT5292LVJH451CQY3P6,man,7307.180000003427,tangram,isolated,tangram-192.jpg,NA,survey-text,2,27237
ObjectId(5fff1101e76abe1e6794963a),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,strawberry,6324.605000001611,catch,NA,catch_trial.jpg,NA,survey-text,17,120208
ObjectId(5fff1102e76abe1e6794963b),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,walk,6376.349999998638,tangram,isolated,tangram-99.jpg,NA,survey-text,24,123128
ObjectId(5fff1102e76abe1e6794963c),full_sample,85,3AAPLD8UCD6OF52FYNT5Q878KY0TH7,toga,6217.204999993555,tangram,isolated,tangram-108.jpg,NA,survey-text,3,32914
ObjectId(5fff1102e76abe1e6794963d),full_sample,20,3QBD8R3Z228EQ19CNZNN29SHGLXO4U,sitting,6698.904999997467,tangram,isolated,tangram-120.jpg,NA,survey-text,3,33318
ObjectId(5fff1103e76abe1e6794963e),full_sample,104,3EFVCAY5L4Y18R5HJPLVBPR0JDJJ8D,prayer,9919.255000015255,tangram,isolated,J1.jpg,NA,survey-text,2,20221
ObjectId(5fff1105e76abe1e6794963f),full_sample,155,3TPZPLC3M11BT5292LVJH451CQY3P6,jump,3228.635000064969,tangram,isolated,tangram-48.jpg,NA,survey-text,3,30974
ObjectId(5fff1105e76abe1e67949640),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,praying,3341.7999999946915,tangram,isolated,tangram-87.jpg,NA,survey-text,18,124094
ObjectId(5fff1105e76abe1e67949641),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,lie,10654.405000153929,tangram,isolated,D1.jpg,NA,survey-text,10,81585
ObjectId(5fff1105e76abe1e67949642),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,3876,tangram,isolated,B1.jpg,NA,survey-text,6,44402
ObjectId(5fff1106e76abe1e67949643),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,sleep,4079.104999997071,tangram,isolated,D1.jpg,NA,survey-text,25,127711
ObjectId(5fff1107e76abe1e67949644),full_sample,20,3QBD8R3Z228EQ19CNZNN29SHGLXO4U,dancing,4209.479999990435,tangram,isolated,tangram-30.jpg,NA,survey-text,4,38035
ObjectId(5fff1107e76abe1e67949645),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,walking,2043.6550000013085,tangram,isolated,tangram-99.jpg,NA,survey-text,19,126656
ObjectId(5fff1108e76abe1e67949646),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,strawberry,6948.529999994207,catch,NA,catch_trial.jpg,NA,survey-text,17,154354
ObjectId(5fff1108e76abe1e67949647),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,looking,16490.38499999915,tangram,isolated,tangram-74.jpg,NA,survey-text,10,98468
ObjectId(5fff1108e76abe1e67949648),full_sample,155,3TPZPLC3M11BT5292LVJH451CQY3P6,run,2451.1449999408796,tangram,isolated,tangram-55.jpg,NA,survey-text,4,33937
ObjectId(5fff1108e76abe1e67949649),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,holding,7318.670000000566,tangram,isolated,H1.jpg,NA,survey-text,12,155037
ObjectId(5fff1109e76abe1e6794964a),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,kicking,10339.165000244975,tangram,isolated,tangram-164.jpg,NA,survey-text,20,116560
ObjectId(5fff1109e76abe1e6794964b),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,3163,tangram,isolated,tangram-74.jpg,NA,survey-text,7,48080
ObjectId(5fff1109e76abe1e6794964c),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Treat,9050.529999999977,tangram,isolated,tangram-179.jpg,NA,survey-text,8,62137
ObjectId(5fff110ae76abe1e6794964d),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,lean,4624.540000222623,tangram,isolated,tangram-140.jpg,NA,survey-text,11,86718
ObjectId(5fff110ae76abe1e6794964e),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,read,3575.6599999986065,tangram,isolated,J1.jpg,NA,survey-text,26,131794
ObjectId(5fff110be76abe1e6794964f),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,prey,3353.9500000188127,tangram,isolated,C1.jpg,NA,survey-text,18,158211
ObjectId(5fff110ce76abe1e67949650),full_sample,85,3AAPLD8UCD6OF52FYNT5Q878KY0TH7,crouch,8866.654999990715,tangram,isolated,Y1.jpg,NA,survey-text,4,42301
ObjectId(5fff110ce76abe1e67949651),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,kicking,3853.015000000596,tangram,isolated,tangram-187.jpg,NA,survey-text,11,102831
ObjectId(5fff110ce76abe1e67949652),full_sample,20,3QBD8R3Z228EQ19CNZNN29SHGLXO4U,thinking,4569.839999981923,tangram,isolated,G1.jpg,NA,survey-text,5,43113
ObjectId(5fff110ce76abe1e67949653),full_sample,155,3TPZPLC3M11BT5292LVJH451CQY3P6,skate,4133.305000024848,tangram,isolated,tangram-146.jpg,NA,survey-text,5,38576
ObjectId(5fff110de76abe1e67949654),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,praying,4650.105000007898,tangram,isolated,J1.jpg,NA,survey-text,20,131828
ObjectId(5fff110de76abe1e67949655),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,3174,tangram,isolated,K1.jpg,NA,survey-text,8,51766
ObjectId(5fff110de76abe1e67949656),full_sample,104,3EFVCAY5L4Y18R5HJPLVBPR0JDJJ8D,sitting,9378.88999999268,tangram,isolated,tangram-143.jpg,NA,survey-text,3,30107
ObjectId(5fff110de76abe1e67949657),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,laughing,4508.340000000317,tangram,isolated,tangram-96.jpg,NA,survey-text,13,160055
ObjectId(5fff110ee76abe1e67949658),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Ducking,4418.700000000164,tangram,isolated,C1.jpg,NA,survey-text,9,67060
ObjectId(5fff110ee76abe1e67949659),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,standing,5239.134999923408,tangram,isolated,tangram-44.jpg,NA,survey-text,21,122302
ObjectId(5fff110fe76abe1e6794965a),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,kneel,4142.4150000020745,tangram,isolated,tangram-87.jpg,NA,survey-text,27,136444
ObjectId(5fff110fe76abe1e6794965b),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,walking,2140.0549999962095,tangram,isolated,tangram-114.jpg,NA,survey-text,21,134489
ObjectId(5fff110fe76abe1e6794965c),full_sample,85,3AAPLD8UCD6OF52FYNT5Q878KY0TH7,run,3117.295000003651,tangram,isolated,V1.jpg,NA,survey-text,5,45943
ObjectId(5fff1110e76abe1e6794965d),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,2658,tangram,isolated,tangram-178.jpg,NA,survey-text,9,54934
ObjectId(5fff1110e76abe1e6794965e),full_sample,155,3TPZPLC3M11BT5292LVJH451CQY3P6,stare,3247.969999909401,tangram,isolated,C2.jpg,NA,survey-text,6,42328
ObjectId(5fff1111e76abe1e6794965f),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,dancing,4801.585000008345,tangram,isolated,tangram-9.jpg,NA,survey-text,19,163515
ObjectId(5fff1112e76abe1e67949662),full_sample,104,3EFVCAY5L4Y18R5HJPLVBPR0JDJJ8D,walker,4624.335000000428,tangram,isolated,tangram-150.jpg,NA,survey-text,4,35237
ObjectId(5fff1112e76abe1e67949663),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,standing,2134.714999992866,tangram,isolated,Y1.jpg,NA,survey-text,22,137143
ObjectId(5fff1112e76abe1e67949664),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,kick,7503.740000072867,tangram,isolated,tangram-187.jpg,NA,survey-text,12,94733
ObjectId(5fff1113e76abe1e67949665),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,shoot,3405.0900000002002,tangram,isolated,tangram-108.jpg,NA,survey-text,28,140355
ObjectId(5fff1113e76abe1e67949666),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,2935,tangram,isolated,tangram-111.jpg,NA,survey-text,10,58375
ObjectId(5fff1114e76abe1e67949668),full_sample,20,3QBD8R3Z228EQ19CNZNN29SHGLXO4U,judging,7071.624999982305,tangram,isolated,tangram-71.jpg,NA,survey-text,6,50692
ObjectId(5fff1114e76abe1e67949669),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,sitting,3182.830000005197,tangram,isolated,tangram-120.jpg,NA,survey-text,20,167204
ObjectId(5fff1115e76abe1e6794966a),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,presenting,5849.069999996573,tangram,isolated,I1.jpg,NA,survey-text,22,128653
ObjectId(5fff1115e76abe1e6794966b),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,falling,2225.1200000027893,tangram,isolated,E1.jpg,NA,survey-text,23,139880
ObjectId(5fff1115e76abe1e6794966c),full_sample,155,3TPZPLC3M11BT5292LVJH451CQY3P6,dance,4344.515000004321,tangram,isolated,W1.jpg,NA,survey-text,7,47177
ObjectId(5fff1116e76abe1e6794966d),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,1906,tangram,isolated,tangram-108.jpg,NA,survey-text,11,60793
ObjectId(5fff1117e76abe1e6794966e),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,help,3281.299999998737,tangram,isolated,K1.jpg,NA,survey-text,29,144139
ObjectId(5fff1117e76abe1e6794966f),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Sprinting,8751.400000000096,tangram,isolated,R1.jpg,NA,survey-text,10,76326
ObjectId(5fff1117e76abe1e67949670),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,running,2216.0949999961304,tangram,isolated,tangram-67.jpg,NA,survey-text,24,142619
ObjectId(5fff1118e76abe1e67949671),full_sample,25,31Z0PCVWUL4RMGW3LE7TZVIE6V4T75,awkward,9988.865000001184,tangram,isolated,tangram-111.jpg,NA,survey-text,14,170558
ObjectId(5fff1118e76abe1e67949672),full_sample,85,3AAPLD8UCD6OF52FYNT5Q878KY0TH7,stand,7927.789999986999,tangram,isolated,C2.jpg,NA,survey-text,6,54387
ObjectId(5fff1118e76abe1e67949673),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,walk,5430.420000106096,tangram,isolated,tangram-126.jpg,NA,survey-text,13,100672
ObjectId(5fff1118e76abe1e67949674),full_sample,155,3TPZPLC3M11BT5292LVJH451CQY3P6,kick,2696.9549999339506,tangram,isolated,tangram-168.jpg,NA,survey-text,8,50380
ObjectId(5fff1118e76abe1e67949675),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,2096,tangram,isolated,M1.jpg,NA,survey-text,12,63398
ObjectId(5fff1119e76abe1e67949676),full_sample,81,3QY7M81QH8BSJX6GR5T1Y4VINIDK7Q,walk,7294.829999911599,tangram,isolated,tangram-44.jpg,NA,survey-text,2,88700
ObjectId(5fff1119e76abe1e67949677),full_sample,154,336YQZE83W38MHS0OORKFX9QLHDM5I,sitting,3966.0550002008677,tangram,isolated,tangram-142.jpg,NA,survey-text,23,133121
ObjectId(5fff111ae76abe1e67949678),full_sample,20,3QBD8R3Z228EQ19CNZNN29SHGLXO4U,springing,5763.3849999983795,tangram,isolated,tangram-178.jpg,NA,survey-text,7,56964
ObjectId(5fff111ae76abe1e67949679),full_sample,103,3HUTX6F6VVC4NNUPJL4Z9UVJW71O2Y,thinking,13741.604999999254,tangram,isolated,B1.jpg,NA,survey-text,12,117096
ObjectId(5fff111be76abe1e6794967a),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,find,3446.4200000002165,tangram,isolated,C1.jpg,NA,survey-text,30,148092
ObjectId(5fff111be76abe1e6794967b),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,bending,5683.554999995977,tangram,isolated,tangram-155.jpg,NA,survey-text,21,173396
ObjectId(5fff111be76abe1e6794967c),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,1886,tangram,isolated,V1.jpg,NA,survey-text,13,65800
ObjectId(5fff111ce76abe1e6794967d),full_sample,39,3NOKK93PR2XA6CTGIRW46JAUP8LEEM,catching,3765.369999993709,tangram,isolated,T1.jpg,NA,survey-text,25,146908
ObjectId(5fff111de76abe1e6794967e),full_sample,65,3VNL7UK1XG8419B93X55NNVV4JNTF9,Skipping,4800.205000000002,tangram,isolated,tangram-30.jpg,NA,survey-text,11,81640
ObjectId(5fff111de76abe1e6794967f),full_sample,155,3TPZPLC3M11BT5292LVJH451CQY3P6,handstand,4009.970000013709,tangram,isolated,tangram-155.jpg,NA,survey-text,9,54897
ObjectId(5fff111de76abe1e67949680),full_sample,157,32VNZTT0A8THNE1SFR4RW4XMR8HR46,sit,4239.880000241101,tangram,isolated,Y1.jpg,NA,survey-text,14,105422
ObjectId(5fff111de76abe1e67949681),full_sample,84,3QJOXOW4XKG8I0LTZPKNJRF3YACEMB,person,1856,tangram,isolated,tangram-53.jpg,NA,survey-text,14,68167
ObjectId(5fff111de76abe1e67949682),full_sample,104,3EFVCAY5L4Y18R5HJPLVBPR0JDJJ8D,kneeler,10855.24499998428,tangram,isolated,tangram-4.jpg,NA,survey-text,5,46600
ObjectId(5fff111ee76abe1e67949683),full_sample,164,3DR23U6WE63CVVBD8MLZ55AVSI8TER,walking,2428.5900000249967,tangram,isolated,tangram-99.jpg,NA,survey-text,22,176340
ObjectId(5fff111ee76abe1e67949684),full_sample,85,3AAPLD8UCD6OF52FYNT5Q878KY0TH7,dance,5485.554999992019,tangram,isolated,W1.jpg,NA,survey-text,7,60378
ObjectId(5fff111fe76abe1e67949685),full_sample,18,3VP0C6EFSHL45LSET71P73NQHCOM6Y,person,10653.25000003213,tangram,isolated,I1.jpg,NA,survey-text,2,37906
ObjectId(5fff111fe76abe1e67949686),full_sample,64,3GD6L00D3TM9YZRHN1P8C7W9918M10,help,4356.8300000006275,tangram,isolated,T1.jpg,NA,survey-text,31,152955
